,input,level,output,power,pressure,massflow,massflow_actual,power_actual,success
1970-07-13 17:00:00,0.0,0.0,1996.1287,-1996.1287,,,,,
1970-07-13 18:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-13 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-13 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-13 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-13 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-13 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-14 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-14 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-14 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-14 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-14 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-14 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-14 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-14 07:00:00,11638.0,9310.4,0.0,11638.0,,,,,
1970-07-14 08:00:00,12799.0,19549.6,0.0,12799.0,,,,,
1970-07-14 09:00:00,12799.0,29788.8,0.0,12799.0,,,,,
1970-07-14 10:00:00,12799.0,40028.0,0.0,12799.0,,,,,
1970-07-14 11:00:00,12799.0,50267.2,0.0,12799.0,,,,,
1970-07-14 12:00:00,12799.0,60506.4,0.0,12799.0,,,,,
1970-07-14 13:00:00,12799.0,70745.6,0.0,12799.0,,,,,
1970-07-14 14:00:00,12799.0,80984.8,0.0,12799.0,,,,,
1970-07-14 15:00:00,12799.0,91224.0,0.0,12799.0,,,,,
1970-07-14 16:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-14 17:00:00,0.0,75225.25,12799.0,-12799.0,,,,,
1970-07-14 18:00:00,0.0,59226.5,12799.0,-12799.0,,,,,
1970-07-14 19:00:00,0.0,43227.75,12799.0,-12799.0,,,,,
1970-07-14 20:00:00,0.0,27229.0,12799.0,-12799.0,,,,,
1970-07-14 21:00:00,0.0,13855.618999999999,10698.705,-10698.705,,,,,
1970-07-14 22:00:00,0.0,13855.618999999999,0.0,0.0,,,,,
1970-07-14 23:00:00,0.0,13855.618999999999,0.0,0.0,,,,,
1970-07-15 00:00:00,0.0,13855.618999999999,0.0,0.0,,,,,
1970-07-15 01:00:00,0.0,13855.618999999999,0.0,0.0,,,,,
1970-07-15 02:00:00,2733.5131,16042.43,0.0,2733.5131,,,,,
1970-07-15 03:00:00,0.0,16042.43,0.0,0.0,,,,,
1970-07-15 04:00:00,0.0,16042.43,0.0,0.0,,,,,
1970-07-15 05:00:00,0.0,16042.43,0.0,0.0,,,,,
1970-07-15 06:00:00,5154.4421,20165.984,0.0,5154.4421,,,,,
1970-07-15 07:00:00,11514.068000000001,29377.237999999998,0.0,11514.068000000001,,,,,
1970-07-15 08:00:00,12799.0,39616.437999999995,0.0,12799.0,,,,,
1970-07-15 09:00:00,12799.0,49855.638,0.0,12799.0,,,,,
1970-07-15 10:00:00,12799.0,60094.837999999996,0.0,12799.0,,,,,
1970-07-15 11:00:00,12799.0,70334.038,0.0,12799.0,,,,,
1970-07-15 12:00:00,12799.0,80573.238,0.0,12799.0,,,,,
1970-07-15 13:00:00,12799.0,90812.43800000001,0.0,12799.0,,,,,
1970-07-15 14:00:00,514.4526400000001,91224.0,0.0,514.4526400000001,,,,,
1970-07-15 15:00:00,0.0,89260.241,1571.0072,-1571.0072,,,,,
1970-07-15 16:00:00,0.0,73261.491,12799.0,-12799.0,,,,,
1970-07-15 17:00:00,0.0,57262.740999999995,12799.0,-12799.0,,,,,
1970-07-15 18:00:00,0.0,41263.991,12799.0,-12799.0,,,,,
1970-07-15 19:00:00,0.0,25265.241,12799.0,-12799.0,,,,,
1970-07-15 20:00:00,0.0,9266.491,12799.0,-12799.0,,,,,
1970-07-15 21:00:00,0.0,9266.491,0.0,0.0,,,,,
1970-07-15 22:00:00,0.0,0.0,7413.1928,-7413.1928,,,,,
1970-07-15 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-16 12:00:00,12799.0,10239.2,0.0,12799.0,,,,,
1970-07-16 13:00:00,12799.0,20478.4,0.0,12799.0,,,,,
1970-07-16 14:00:00,12799.0,30717.6,0.0,12799.0,,,,,
1970-07-16 15:00:00,12799.0,40956.8,0.0,12799.0,,,,,
1970-07-16 16:00:00,0.0,37584.027,2698.2183,-2698.2183,,,,,
1970-07-16 17:00:00,0.0,21585.277000000002,12799.0,-12799.0,,,,,
1970-07-16 18:00:00,0.0,6556.7845,12022.794,-12022.794,,,,,
1970-07-16 19:00:00,0.0,627.30262,4743.5855,-4743.5855,,,,,
1970-07-16 20:00:00,0.0,566.29418,48.806748999999996,-48.806748999999996,,,,,
1970-07-16 21:00:00,526.58394,987.5613300000001,0.0,526.58394,,,,,
1970-07-16 22:00:00,1328.0749,2050.0213,0.0,1328.0749,,,,,
1970-07-16 23:00:00,2704.7914,4213.8544,0.0,2704.7914,,,,,
1970-07-17 00:00:00,1596.5655,5491.1068,0.0,1596.5655,,,,,
1970-07-17 01:00:00,0.0,3544.3446,1557.4097,-1557.4097,,,,,
1970-07-17 02:00:00,0.0,0.0,2835.4757,-2835.4757,,,,,
1970-07-17 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 12:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-17 13:00:00,4465.744000000001,3572.5952,0.0,4465.744000000001,,,,,
1970-07-17 14:00:00,0.0,3572.5952,0.0,0.0,,,,,
1970-07-17 15:00:00,10250.003,11772.597,0.0,10250.003,,,,,
1970-07-17 16:00:00,7787.8296,18002.861,0.0,7787.8296,,,,,
1970-07-17 17:00:00,0.0,17647.93,283.94456,-283.94456,,,,,
1970-07-17 18:00:00,0.0,9989.8458,6126.4675,-6126.4675,,,,,
1970-07-17 19:00:00,0.0,3737.8296,5001.613,-5001.613,,,,,
1970-07-17 20:00:00,0.0,0.0,2990.2637,-2990.2637,,,,,
1970-07-17 21:00:00,2172.2376,1737.7901,0.0,2172.2376,,,,,
1970-07-17 22:00:00,11147.72,10655.966,0.0,11147.72,,,,,
1970-07-17 23:00:00,12799.0,20895.166,0.0,12799.0,,,,,
1970-07-18 00:00:00,10305.896999999999,29139.882999999998,0.0,10305.896999999999,,,,,
1970-07-18 01:00:00,5433.3905,33486.596,0.0,5433.3905,,,,,
1970-07-18 02:00:00,2557.4011,35532.516,0.0,2557.4011,,,,,
1970-07-18 03:00:00,0.0,34759.702000000005,618.2513799999999,-618.2513799999999,,,,,
1970-07-18 04:00:00,0.0,27116.129,6114.8585,-6114.8585,,,,,
1970-07-18 05:00:00,0.0,18154.795,7169.0671,-7169.0671,,,,,
1970-07-18 06:00:00,0.0,18154.795,0.0,0.0,,,,,
1970-07-18 07:00:00,12799.0,28393.995,0.0,12799.0,,,,,
1970-07-18 08:00:00,12799.0,38633.195,0.0,12799.0,,,,,
1970-07-18 09:00:00,12799.0,48872.395,0.0,12799.0,,,,,
1970-07-18 10:00:00,12799.0,59111.595,0.0,12799.0,,,,,
1970-07-18 11:00:00,12799.0,69350.795,0.0,12799.0,,,,,
1970-07-18 12:00:00,12799.0,79589.995,0.0,12799.0,,,,,
1970-07-18 13:00:00,12799.0,89829.195,0.0,12799.0,,,,,
1970-07-18 14:00:00,1743.5059,91224.0,0.0,1743.5059,,,,,
1970-07-18 15:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-18 16:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-18 17:00:00,0.0,89018.914,1764.0687,-1764.0687,,,,,
1970-07-18 18:00:00,0.0,86593.944,1939.9758,-1939.9758,,,,,
1970-07-18 19:00:00,0.0,79635.238,5566.965,-5566.965,,,,,
1970-07-18 20:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-18 21:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-18 22:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-18 23:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 00:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 01:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 02:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 03:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 04:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 05:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 06:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 07:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 08:00:00,0.0,79635.238,0.0,0.0,,,,,
1970-07-19 09:00:00,5872.6576,84333.364,0.0,5872.6576,,,,,
1970-07-19 10:00:00,7454.7677,90297.17800000001,0.0,7454.7677,,,,,
1970-07-19 11:00:00,1158.5272,91224.0,0.0,1158.5272,,,,,
1970-07-19 12:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-19 13:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-19 14:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-19 15:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-19 16:00:00,0.0,83519.268,6163.7853,-6163.7853,,,,,
1970-07-19 17:00:00,0.0,67520.518,12799.0,-12799.0,,,,,
1970-07-19 18:00:00,0.0,51521.768,12799.0,-12799.0,,,,,
1970-07-19 19:00:00,0.0,35523.018,12799.0,-12799.0,,,,,
1970-07-19 20:00:00,0.0,20908.509,11691.607,-11691.607,,,,,
1970-07-19 21:00:00,0.0,14740.525,4934.387,-4934.387,,,,,
1970-07-19 22:00:00,0.0,14740.525,0.0,0.0,,,,,
1970-07-19 23:00:00,0.0,14740.525,0.0,0.0,,,,,
1970-07-20 00:00:00,0.0,14740.525,0.0,0.0,,,,,
1970-07-20 01:00:00,0.0,14740.525,0.0,0.0,,,,,
1970-07-20 02:00:00,0.0,14740.525,0.0,0.0,,,,,
1970-07-20 03:00:00,0.0,14740.525,0.0,0.0,,,,,
1970-07-20 04:00:00,0.0,7381.0562,5887.5753,-5887.5753,,,,,
1970-07-20 05:00:00,0.0,0.0,5904.845,-5904.845,,,,,
1970-07-20 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 12:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 13:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 14:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 15:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 16:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 17:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 18:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-20 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 12:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 13:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 14:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 15:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 16:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 17:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 18:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-21 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-22 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-22 01:00:00,3171.012,2536.8096,0.0,3171.012,,,,,
1970-07-22 02:00:00,2717.7505,4711.01,0.0,2717.7505,,,,,
1970-07-22 03:00:00,79.961339,4774.979,0.0,79.961339,,,,,
1970-07-22 04:00:00,0.0,4713.1413,49.47019,-49.47019,,,,,
1970-07-22 05:00:00,0.0,1996.4679,2173.3387,-2173.3387,,,,,
1970-07-22 06:00:00,0.0,0.0,1597.1743,-1597.1743,,,,,
1970-07-22 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-22 08:00:00,7456.4168,5965.1334,0.0,7456.4168,,,,,
1970-07-22 09:00:00,9634.8118,13672.983,0.0,9634.8118,,,,,
1970-07-22 10:00:00,12048.548999999999,23311.822,0.0,12048.548999999999,,,,,
1970-07-22 11:00:00,12799.0,33551.022000000004,0.0,12799.0,,,,,
1970-07-22 12:00:00,12799.0,43790.222,0.0,12799.0,,,,,
1970-07-22 13:00:00,12799.0,54029.422,0.0,12799.0,,,,,
1970-07-22 14:00:00,10334.265,62296.835,0.0,10334.265,,,,,
1970-07-22 15:00:00,0.0,62296.835,0.0,0.0,,,,,
1970-07-22 16:00:00,0.0,61607.334,551.6005,-551.6005,,,,,
1970-07-22 17:00:00,0.0,50547.892,8847.5533,-8847.5533,,,,,
1970-07-22 18:00:00,0.0,34549.142,12799.0,-12799.0,,,,,
1970-07-22 19:00:00,0.0,18550.392,12799.0,-12799.0,,,,,
1970-07-22 20:00:00,0.0,3797.2498,11802.514,-11802.514,,,,,
1970-07-22 21:00:00,0.0,0.0,3037.7998,-3037.7998,,,,,
1970-07-22 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-22 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 12:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 13:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 14:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 15:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 16:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 17:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 18:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-23 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-24 09:00:00,10362.356,8289.885,0.0,10362.356,,,,,
1970-07-24 10:00:00,12799.0,18529.085,0.0,12799.0,,,,,
1970-07-24 11:00:00,12799.0,28768.285,0.0,12799.0,,,,,
1970-07-24 12:00:00,12799.0,39007.485,0.0,12799.0,,,,,
1970-07-24 13:00:00,12799.0,49246.685,0.0,12799.0,,,,,
1970-07-24 14:00:00,12799.0,59485.885,0.0,12799.0,,,,,
1970-07-24 15:00:00,12799.0,69725.085,0.0,12799.0,,,,,
1970-07-24 16:00:00,12799.0,79964.285,0.0,12799.0,,,,,
1970-07-24 17:00:00,12799.0,90203.485,0.0,12799.0,,,,,
1970-07-24 18:00:00,1275.6438,91224.0,0.0,1275.6438,,,,,
1970-07-24 19:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-24 20:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-24 21:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-24 22:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-24 23:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 00:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 01:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 02:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 03:00:00,0.0,90328.93699999999,716.05077,-716.05077,,,,,
1970-07-25 04:00:00,0.0,90328.93699999999,0.0,0.0,,,,,
1970-07-25 05:00:00,0.0,90328.93699999999,0.0,0.0,,,,,
1970-07-25 06:00:00,0.0,90328.93699999999,0.0,0.0,,,,,
1970-07-25 07:00:00,0.0,90328.93699999999,0.0,0.0,,,,,
1970-07-25 08:00:00,0.0,90328.93699999999,0.0,0.0,,,,,
1970-07-25 09:00:00,0.0,90328.93699999999,0.0,0.0,,,,,
1970-07-25 10:00:00,0.0,90328.93699999999,0.0,0.0,,,,,
1970-07-25 11:00:00,1118.8293,91224.0,0.0,1118.8293,,,,,
1970-07-25 12:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 13:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 14:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 15:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 16:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-07-25 17:00:00,0.0,81329.129,7915.8966,-7915.8966,,,,,
1970-07-25 18:00:00,0.0,65330.379,12799.0,-12799.0,,,,,
1970-07-25 19:00:00,0.0,49331.629,12799.0,-12799.0,,,,,
1970-07-25 20:00:00,0.0,39472.619,7887.2084,-7887.2084,,,,,
1970-07-25 21:00:00,0.0,39472.619,0.0,0.0,,,,,
1970-07-25 22:00:00,0.0,39472.619,0.0,0.0,,,,,
1970-07-25 23:00:00,0.0,39472.619,0.0,0.0,,,,,
1970-07-26 00:00:00,0.0,39472.619,0.0,0.0,,,,,
1970-07-26 01:00:00,0.0,39472.619,0.0,0.0,,,,,
1970-07-26 02:00:00,0.0,39472.619,0.0,0.0,,,,,
1970-07-26 03:00:00,0.0,39472.619,0.0,0.0,,,,,
1970-07-26 04:00:00,0.0,39400.966,57.321862,-57.321862,,,,,
1970-07-26 05:00:00,0.0,37719.155,1345.4492,-1345.4492,,,,,
1970-07-26 06:00:00,0.0,37719.155,0.0,0.0,,,,,
1970-07-26 07:00:00,0.0,37719.155,0.0,0.0,,,,,
1970-07-26 08:00:00,0.0,37719.155,0.0,0.0,,,,,
1970-07-26 09:00:00,0.0,37719.155,0.0,0.0,,,,,
1970-07-26 10:00:00,1613.4385,39009.906,0.0,1613.4385,,,,,
1970-07-26 11:00:00,3027.599,41431.985,0.0,3027.599,,,,,
1970-07-26 12:00:00,1606.7464,42717.382000000005,0.0,1606.7464,,,,,
1970-07-26 13:00:00,0.0,42717.382000000005,0.0,0.0,,,,,
1970-07-26 14:00:00,0.0,42717.382000000005,0.0,0.0,,,,,
1970-07-26 15:00:00,0.0,42717.382000000005,0.0,0.0,,,,,
1970-07-26 16:00:00,0.0,41783.224,747.32646,-747.32646,,,,,
1970-07-26 17:00:00,0.0,26832.994,11960.184,-11960.184,,,,,
1970-07-26 18:00:00,0.0,10834.243999999999,12799.0,-12799.0,,,,,
1970-07-26 19:00:00,0.0,0.0,8667.3949,-8667.3949,,,,,
1970-07-26 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-26 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-26 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-26 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 12:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 13:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 14:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 15:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 16:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 17:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 18:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-27 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 11:00:00,3907.1737,3125.739,0.0,3907.1737,,,,,
1970-07-28 12:00:00,0.0,3125.739,0.0,0.0,,,,,
1970-07-28 13:00:00,0.0,3125.739,0.0,0.0,,,,,
1970-07-28 14:00:00,0.0,3125.739,0.0,0.0,,,,,
1970-07-28 15:00:00,0.0,3125.739,0.0,0.0,,,,,
1970-07-28 16:00:00,0.0,3125.739,0.0,0.0,,,,,
1970-07-28 17:00:00,0.0,3125.739,0.0,0.0,,,,,
1970-07-28 18:00:00,0.0,371.27603999999997,2203.5703,-2203.5703,,,,,
1970-07-28 19:00:00,0.0,0.0,297.02083,-297.02083,,,,,
1970-07-28 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-28 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-07-29 11:00:00,6195.8392,4956.6714,0.0,6195.8392,,,,,
1970-07-29 12:00:00,10434.324,13304.13,0.0,10434.324,,,,,
1970-07-29 13:00:00,11193.91,22259.257999999998,0.0,11193.91,,,,,
1970-07-29 14:00:00,4910.9592,26188.026,0.0,4910.9592,,,,,
1970-07-29 15:00:00,0.0,26188.026,0.0,0.0,,,,,
1970-07-29 16:00:00,0.0,26188.026,0.0,0.0,,,,,
1970-07-29 17:00:00,0.0,23694.443,1994.8662,-1994.8662,,,,,
1970-07-29 18:00:00,0.0,18525.183,4135.4082,-4135.4082,,,,,
1970-07-29 19:00:00,0.0,13916.35,3687.0664,-3687.0664,,,,,
